Fecha,EVENTO,A/C,ENCABEZADO EVENTO,Minutos
2022-12-05 00:00:00,38811.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-06 00:00:00,38851.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-06 00:00:00,38852.0,Avión 24,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-06 00:00:00,38853.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-06 00:00:00,38856.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-07 00:00:00,38910.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-08 00:00:00,38961.0,Avión 14,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-08 00:00:00,38974.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-09 00:00:00,38989.0,Avión 31,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-09 00:00:00,38998.0,Avión 14,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-09 00:00:00,39020.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-09 00:00:00,39028.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-10 00:00:00,39054.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-10 00:00:00,39066.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-12 00:00:00,39143.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-12 00:00:00,39144.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-12 00:00:00,39146.0,Avión 23,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-12 00:00:00,39148.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-13 00:00:00,39158.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-13 00:00:00,39171.0,Avión 14,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-14 00:00:00,39206.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-14 00:00:00,39210.0,Avión 28,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-14 00:00:00,39262.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-14 00:00:00,39264.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-15 00:00:00,39273.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-17 00:00:00,39397.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-17 00:00:00,39419.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-17 00:00:00,39423.0,Avión 28,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-18 00:00:00,39442.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-18 00:00:00,39450.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-18 00:00:00,39451.0,Avión 32,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-18 00:00:00,39460.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-19 00:00:00,39480.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-19 00:00:00,39497.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-20 00:00:00,39563.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-20 00:00:00,39567.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-21 00:00:00,39600.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-21 00:00:00,39606.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-22 00:00:00,39642.0,Avión 24,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-22 00:00:00,39660.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-24 00:00:00,39730.0,Avión 6,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-24 00:00:00,39731.0,Avión 22,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-24 00:00:00,39748.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-25 00:00:00,39776.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-25 00:00:00,39797.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-25 00:00:00,39802.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-26 00:00:00,39825.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-26 00:00:00,39836.0,Avión 17,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-27 00:00:00,39847.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-27 00:00:00,39855.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-27 00:00:00,39863.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-27 00:00:00,39882.0,Avión 17,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-27 00:00:00,39885.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-28 00:00:00,39905.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-28 00:00:00,39915.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-28 00:00:00,39916.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-28 00:00:00,39920.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-28 00:00:00,39923.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-29 00:00:00,39967.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-29 00:00:00,39968.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-29 00:00:00,39975.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-30 00:00:00,40017.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-30 00:00:00,40024.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2022-12-30 00:00:00,40025.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-01 00:00:00,40090.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-03 00:00:00,40139.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-03 00:00:00,40152.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-03 00:00:00,40156.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-04 00:00:00,40202.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-05 00:00:00,40271.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-05 00:00:00,40274.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-06 00:00:00,40295.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-06 00:00:00,40304.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-07 00:00:00,40326.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-07 00:00:00,40334.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-07 00:00:00,40341.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-07 00:00:00,40342.0,Avión 1,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-07 00:00:00,40344.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-08 00:00:00,40376.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-08 00:00:00,40389.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-09 00:00:00,40407.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-09 00:00:00,40408.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-09 00:00:00,40443.0,Avión 22,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-09 00:00:00,40445.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-10 00:00:00,40463.0,Avión 24,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-10 00:00:00,40470.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-10 00:00:00,40486.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-10 00:00:00,40492.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-10 00:00:00,40504.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-11 00:00:00,40534.0,Avión 1,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-12 00:00:00,40542.0,Avión 6,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-12 00:00:00,40554.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-12 00:00:00,40556.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-12 00:00:00,40570.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-12 00:00:00,40575.0,Avión 6,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-13 00:00:00,40581.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-13 00:00:00,40621.0,Avión 14,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-14 00:00:00,40652.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-14 00:00:00,40657.0,Avión 17,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-15 00:00:00,40675.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-16 00:00:00,40700.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-16 00:00:00,40719.0,Avión 1,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-17 00:00:00,40767.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-18 00:00:00,40812.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-18 00:00:00,40817.0,Avión 17,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-19 00:00:00,40886.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-19 00:00:00,40889.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-20 00:00:00,40932.0,Avión 38,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-20 00:00:00,40949.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-21 00:00:00,40955.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-21 00:00:00,40964.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-21 00:00:00,40968.0,Avión 1,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-23 00:00:00,41031.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-23 00:00:00,41037.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-23 00:00:00,41041.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-24 00:00:00,41076.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-24 00:00:00,41081.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-25 00:00:00,41103.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-25 00:00:00,41121.0,Avión 28,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-26 00:00:00,41142.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-26 00:00:00,41156.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-26 00:00:00,41161.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-27 00:00:00,41188.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-27 00:00:00,41207.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-27 00:00:00,41210.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-27 00:00:00,41211.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-30 00:00:00,41331.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-30 00:00:00,41346.0,Avión 24,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-30 00:00:00,41347.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-31 00:00:00,41360.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-31 00:00:00,41368.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-01-31 00:00:00,41388.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-01 00:00:00,41410.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-01 00:00:00,41417.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-01 00:00:00,41426.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-01 00:00:00,41433.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-02 00:00:00,41457.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-02 00:00:00,41482.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-02 00:00:00,41489.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-03 00:00:00,41539.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-03 00:00:00,41546.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-04 00:00:00,41581.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-04 00:00:00,41582.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-06 00:00:00,41626.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-06 00:00:00,41661.0,Avión 25,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-07 00:00:00,41678.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-06 00:00:00,41683.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-07 00:00:00,41692.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-07 00:00:00,41695.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-07 00:00:00,41696.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-08 00:00:00,41730.0,Avión 14,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-08 00:00:00,41731.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-08 00:00:00,41733.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-08 00:00:00,41734.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-08 00:00:00,41736.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-08 00:00:00,41737.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-09 00:00:00,41777.0,Avión 38,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-09 00:00:00,41785.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-09 00:00:00,41786.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-10 00:00:00,41849.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-10 00:00:00,41851.0,Avión 6,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-11 00:00:00,41876.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-11 00:00:00,41879.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-11 00:00:00,41880.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-11 00:00:00,41887.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-11 00:00:00,41895.0,Avión 6,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-12 00:00:00,41904.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-12 00:00:00,41915.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-13 00:00:00,41938.0,Avión 31,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-13 00:00:00,41951.0,Avión 38,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-13 00:00:00,41952.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-14 00:00:00,41995.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-15 00:00:00,42034.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-15 00:00:00,42035.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-15 00:00:00,42036.0,Avión 25,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-16 00:00:00,42075.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-16 00:00:00,42082.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-17 00:00:00,42122.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-18 00:00:00,42147.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-18 00:00:00,42148.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-18 00:00:00,42152.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-19 00:00:00,42191.0,Avión 25,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-19 00:00:00,42218.0,Avión 6,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-20 00:00:00,42228.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-20 00:00:00,42249.0,Avión 17,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-20 00:00:00,42254.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-21 00:00:00,42265.0,Avión 10,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-21 00:00:00,42291.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-21 00:00:00,42300.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-21 00:00:00,42301.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-22 00:00:00,42309.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-22 00:00:00,42334.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-22 00:00:00,42339.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-23 00:00:00,42354.0,Avión 31,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-23 00:00:00,42373.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-23 00:00:00,42379.0,Avión 31,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-25 00:00:00,42438.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-25 00:00:00,42441.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-26 00:00:00,42473.0,Avión 1,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-26 00:00:00,42478.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-27 00:00:00,42528.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-27 00:00:00,42535.0,Avión 37,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-27 00:00:00,42536.0,Avión 32,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-27 00:00:00,42537.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-27 00:00:00,42538.0,Avión 2,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-28 00:00:00,42563.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-02-28 00:00:00,42573.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-01 00:00:00,42613.0,Avión 38,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-01 00:00:00,42637.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-02 00:00:00,42684.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-02 00:00:00,42689.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-03 00:00:00,42737.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-04 00:00:00,42766.0,Avión 17,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-04 00:00:00,42778.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-06 00:00:00,42851.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-06 00:00:00,42865.0,Avión 25,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-06 00:00:00,42868.0,Avión 32,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-07 00:00:00,42877.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-07 00:00:00,42905.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-07 00:00:00,42922.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-07 00:00:00,42924.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-07 00:00:00,42928.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-08 00:00:00,42968.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-08 00:00:00,42972.0,Avión 20,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-08 00:00:00,42975.0,Avión 14,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-08 00:00:00,42977.0,Avión 6,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-09 00:00:00,43008.0,Avión 24,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-09 00:00:00,43016.0,Avión 21,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-09 00:00:00,43018.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-09 00:00:00,43019.0,Avión 28,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-10 00:00:00,43029.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-10 00:00:00,43057.0,Avión 8,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-11 00:00:00,43082.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-11 00:00:00,43095.0,Avión 36,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-11 00:00:00,43096.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-11 00:00:00,43100.0,Avión 32,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-12 00:00:00,43113.0,Avión 24,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-12 00:00:00,43149.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-13 00:00:00,43157.0,Avión 16,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-13 00:00:00,43170.0,Avión 18,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-13 00:00:00,43192.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-13 00:00:00,43196.0,Avión 15,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-13 00:00:00,43207.0,Avión 24,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-13 00:00:00,43215.0,Avión 13,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-13 00:00:00,43216.0,Avión 19,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-14 00:00:00,43236.0,Avión 22,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-15 00:00:00,43268.0,Avión 11,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-15 00:00:00,43276.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
2023-03-15 00:00:00,43282.0,Avión 1,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,0
